date,location,administered_janssen,administered_moderna,administered_pfizer,administered_unk_manuf,series_complete_pop_pct
2022-04-20T00:00:00.000,OR,275173,2867141,4537289,16818,69.5
2022-04-20T00:00:00.000,AZ,369024,4711883,6907585,30378,61.4
2022-04-20T00:00:00.000,CT,249386,2855825,4436524,1258,78.9
2022-04-20T00:00:00.000,NE,95066,1139586,1931982,6551,63.4
2022-04-20T00:00:00.000,MS,93104,1542574,2205237,3006,51.7
2022-04-20T00:00:00.000,TX,1562054,16783954,27635670,4845,61.2
2022-04-20T00:00:00.000,MA,403478,5761132,8543481,448,78.7
2022-04-20T00:00:00.000,KY,236163,2660436,3584129,2743,57.3
2022-04-20T00:00:00.000,VI,2298,42503,98028,2,53.2
2022-04-20T00:00:00.000,GA,340845,5754143,8662708,40425,54.5
2022-04-20T00:00:00.000,MD,365351,4321053,7236615,17761,75.4
2022-04-20T00:00:00.000,NM,119341,1581787,2186956,9791,70.8
2022-04-20T00:00:00.000,PR,151877,2686918,4264716,278,82.8
2022-04-20T00:00:00.000,WY,29048,326709,393899,664,51.4
2022-04-20T00:00:00.000,OK,153922,2369540,3345256,2199,57
2022-04-20T00:00:00.000,PW,2349,36199,8553,102,84.1
2022-04-20T00:00:00.000,NV,187355,1666358,3009313,528,60.6
2022-04-20T00:00:00.000,MO,251294,3210185,5418080,2329,55.9
2022-04-20T00:00:00.000,IH2,40883,1038080,1142145,197,41.6
2022-04-20T00:00:00.000,UT,184071,1799502,3190554,315,64.1
2022-04-20T00:00:00.000,BP2,14168,143412,157454,34,0
2022-04-20T00:00:00.000,AL,177627,2718683,3346717,547,51
2022-04-20T00:00:00.000,PA,777643,8691790,13128155,1452,68.1
2022-04-20T00:00:00.000,LA,198857,2532455,3471843,3110,53.4
2022-04-20T00:00:00.000,SD,41298,543360,809788,141,61
2022-04-20T00:00:00.000,AK,46607,438474,650668,1140,62
2022-04-20T00:00:00.000,TN,265211,3782922,5778521,61311,54.4
2022-04-19T00:00:00.000,IH2,40875,1037460,1141210,197,41.6
2022-04-19T00:00:00.000,MD,365259,4315526,7229084,17699,75.4
2022-04-19T00:00:00.000,SC,231118,2865024,4289698,2207,56.6
2022-04-19T00:00:00.000,IL,679885,7934688,13766904,30496,68.5
2022-04-19T00:00:00.000,MI,465167,6184136,9077217,2188,60
2022-04-19T00:00:00.000,NM,119305,1580407,2185085,9750,70.8
2022-04-19T00:00:00.000,PR,151877,2686916,4264712,278,82.8
2022-04-19T00:00:00.000,OH,624854,6726074,10311346,21275,58.3
2022-04-19T00:00:00.000,DE,62087,690567,1040001,2253,68.9
2022-04-19T00:00:00.000,HI,71030,1051935,1761448,297,78.1
2022-04-19T00:00:00.000,NC,516952,6161285,9897954,947,60.7
2022-04-19T00:00:00.000,CO,341019,4110371,6166493,10478,70.1
2022-04-19T00:00:00.000,BP2,14168,143412,157452,34,0
2022-04-19T00:00:00.000,MS,93076,1541478,2204180,3003,51.7
2022-04-19T00:00:00.000,WY,29046,326564,393598,663,51.4
2022-04-19T00:00:00.000,WI,334513,3872314,5942803,2584,65.4
2022-04-19T00:00:00.000,KY,236136,2658741,3581887,2743,57.2
2022-04-19T00:00:00.000,MH,2823,50120,11637,2,34.6
2022-04-19T00:00:00.000,VA,504969,5784347,10044790,10025,73
2022-04-19T00:00:00.000,LA,198826,2531273,3469913,3108,53.4
2022-04-19T00:00:00.000,MT,60896,660237,847089,2198,56.6
2022-04-19T00:00:00.000,VA2,255689,3779118,3294937,315,0
2022-04-19T00:00:00.000,MP,1362,14958,92288,0,83.4
2022-04-19T00:00:00.000,SD,41296,543248,809670,140,61
2022-04-19T00:00:00.000,AR,122866,1794527,2281186,4149,54.3
2022-04-19T00:00:00.000,ID,87929,917570,1423071,3628,53.9
2022-04-19T00:00:00.000,MO,251251,3208169,5415187,2329,55.9
2022-04-19T00:00:00.000,NH,84457,910104,1461306,173,69.2
2022-04-19T00:00:00.000,GU,13465,109113,223647,287,82.4
2022-04-19T00:00:00.000,AS,571,24283,81558,1065,87.1
2022-04-19T00:00:00.000,AK,46579,438005,649843,1139,62
2022-04-19T00:00:00.000,RI,65469,836113,1293674,1754,82.2
2022-04-19T00:00:00.000,IN,304973,3404333,5714889,31123,54.7
2022-04-19T00:00:00.000,AZ,368943,4707965,6898619,30229,61.3
2022-04-19T00:00:00.000,WA,487014,5351831,8461836,12007,72.4
2022-04-19T00:00:00.000,AL,177595,2717232,3345462,542,51
2022-04-19T00:00:00.000,PW,2349,36199,8553,102,84.1
2022-04-19T00:00:00.000,NY,1430617,14061413,23406459,22323,76.6
2022-04-19T00:00:00.000,KS,138079,1732315,2689309,4418,61.2
2022-04-19T00:00:00.000,ME,143525,1139266,1508372,3532,79.2
2022-04-19T00:00:00.000,DC,36877,538956,915133,1190,73.6
2022-04-19T00:00:00.000,PA,777450,8685905,13119173,1452,68.1
2022-04-19T00:00:00.000,NJ,574415,6434791,10064566,3240,75.4
2022-04-19T00:00:00.000,NE,95066,1139586,1931982,6551,63.4
2022-04-19T00:00:00.000,NV,187342,1665231,3007362,528,60.6
2022-04-19T00:00:00.000,WV,67195,1165162,1468977,1725,57.4
2022-04-19T00:00:00.000,OR,275139,2863860,4533319,16754,69.4
2022-04-19T00:00:00.000,ND,39686,407287,623534,325,54.7
2022-04-19T00:00:00.000,MA,403443,5757607,8539254,448,78.7
2022-04-19T00:00:00.000,IA,178487,2012803,2867179,559,61.8
2022-04-19T00:00:00.000,TX,1562054,16783815,27635339,4844,61.2
2022-04-19T00:00:00.000,CT,249360,2853987,4433650,1258,78.9
2022-04-19T00:00:00.000,FM,13323,81236,29112,31,54.4
2022-04-19T00:00:00.000,FL,1476910,13752475,21818564,140020,66.8
2022-04-19T00:00:00.000,OK,153922,2369146,3344846,2199,57
2022-04-19T00:00:00.000,UT,184070,1799425,3190549,315,64.1
2022-04-19T00:00:00.000,VT,53368,541803,792587,882,80.9
2022-04-19T00:00:00.000,DD2,325266,2453753,4598401,23352,0
2022-04-19T00:00:00.000,GA,340796,5752292,8659745,40401,54.5
2022-04-19T00:00:00.000,MN,356350,3695880,6143778,4851,69
2022-04-19T00:00:00.000,TN,265049,3779280,5774677,61161,54.4
2022-04-19T00:00:00.000,VI,2298,42480,97942,2,53.2
2022-04-19T00:00:00.000,CA,2315063,27716525,44242088,15897,71.8
2022-04-18T00:00:00.000,ME,143525,1139266,1508372,3532,79.2
2022-04-18T00:00:00.000,GU,13464,109112,223641,287,82.4
2022-04-18T00:00:00.000,WV,67173,1163087,1466739,1725,57.4
2022-04-18T00:00:00.000,TN,264731,3770915,5759911,60951,54.3
2022-04-18T00:00:00.000,KS,138065,1731304,2687162,4417,61.2
2022-04-18T00:00:00.000,IH2,40871,1037405,1141121,197,41.6
2022-04-18T00:00:00.000,MD,365204,4312316,7224816,17680,75.4
2022-04-18T00:00:00.000,ID,87919,917344,1422616,3628,53.9
2022-04-18T00:00:00.000,WI,334452,3864506,5931412,2583,65.4
2022-04-18T00:00:00.000,WY,29040,326107,393089,661,51.4
2022-04-18T00:00:00.000,NV,187338,1664559,3005918,528,60.6
2022-04-18T00:00:00.000,NE,95066,1139586,1931982,6551,63.4
2022-04-18T00:00:00.000,FM,13323,81236,29112,31,54.4
2022-04-18T00:00:00.000,MN,356331,3694208,6141747,4851,69
2022-04-18T00:00:00.000,DD2,325245,2452450,4597417,23352,0
2022-04-18T00:00:00.000,MO,251183,3202222,5405358,2329,55.9
2022-04-18T00:00:00.000,WA,486847,5339073,8445639,11975,72.4
2022-04-18T00:00:00.000,VA,504919,5781819,10041162,10023,72.9
2022-04-18T00:00:00.000,SC,231118,2865024,4289683,2207,56.6
2022-04-18T00:00:00.000,IL,679878,7931759,13761480,30483,68.5
2022-04-18T00:00:00.000,CO,340899,4097095,6148041,10292,70
2022-04-18T00:00:00.000,DC,36874,538754,914810,1190,73.6
2022-04-18T00:00:00.000,MP,1362,14958,92288,0,83.4
2022-04-18T00:00:00.000,BP2,14168,142619,157008,34,0
2022-04-18T00:00:00.000,RI,65464,835787,1293345,1754,82.2
2022-04-18T00:00:00.000,MA,403355,5741572,8521239,448,78.6
2022-04-18T00:00:00.000,VI,2298,42480,97917,2,53.2
2022-04-18T00:00:00.000,AS,571,24283,81558,1065,87.1
2022-04-18T00:00:00.000,MT,60896,660237,847089,2198,56.6
2022-04-18T00:00:00.000,NJ,574324,6429494,10058403,3228,75.4
2022-04-18T00:00:00.000,SD,41292,543234,809647,140,61
2022-04-18T00:00:00.000,VA2,255689,3779112,3294937,315,0
2022-04-18T00:00:00.000,ND,39681,407044,623462,325,54.7
2022-04-18T00:00:00.000,CA,2314928,27708427,44231686,15897,71.8
2022-04-18T00:00:00.000,PW,2349,36199,8553,102,84.1
2022-04-18T00:00:00.000,MS,93047,1540046,2202033,3002,51.7
2022-04-18T00:00:00.000,UT,184070,1799425,3190549,315,64.1
2022-04-18T00:00:00.000,CT,249346,2853022,4432135,1258,78.9
2022-04-18T00:00:00.000,FL,1476603,13731311,21791136,139996,66.8
2022-04-18T00:00:00.000,TX,1561609,16774512,27618249,4837,61.2
2022-04-18T00:00:00.000,PA,777391,8684617,13117456,1452,68.1
2022-04-18T00:00:00.000,OR,275118,2862498,4531411,16753,69.4
2022-04-18T00:00:00.000,HI,71010,1049456,1758729,297,78
2022-04-18T00:00:00.000,NC,516933,6158007,9893006,947,60.6
2022-04-18T00:00:00.000,KY,236133,2657979,3580808,2743,57.2
2022-04-18T00:00:00.000,NH,84443,908774,1459109,172,69.2
2022-04-18T00:00:00.000,NM,119302,1579989,2184479,9750,70.8
2022-04-18T00:00:00.000,NY,1430409,14056022,23398080,22254,76.6
2022-04-18T00:00:00.000,AK,46568,437177,648883,1139,62
2022-04-18T00:00:00.000,AL,177591,2716761,3344697,542,51
2022-04-18T00:00:00.000,IN,304967,3403611,5713711,31119,54.7
2022-04-18T00:00:00.000,MH,2822,49932,11467,2,34.5
2022-04-18T00:00:00.000,DE,62048,687392,1036297,2248,68.8
2022-04-18T00:00:00.000,VT,53367,541468,792171,882,80.9
2022-04-18T00:00:00.000,AR,122805,1788655,2274755,4124,54.2
2022-04-18T00:00:00.000,MI,465167,6184120,9077191,2188,60
2022-04-18T00:00:00.000,OH,624817,6723987,10308593,21275,58.3
2022-04-18T00:00:00.000,LA,198824,2530973,3469413,3108,53.4
2022-04-18T00:00:00.000,OK,153849,2365949,3340354,2173,57
2022-04-18T00:00:00.000,AZ,368939,4706213,6895102,30213,61.3
2022-04-18T00:00:00.000,PR,151802,2677854,4253608,276,82.8
2022-04-18T00:00:00.000,GA,340471,5731356,8634035,40301,54.5
2022-04-18T00:00:00.000,IA,178434,2007854,2862261,559,61.8
2022-04-17T00:00:00.000,OR,275051,2855868,4522312,16680,69.4
2022-04-17T00:00:00.000,NY,1430324,14050888,23391052,22250,76.6
2022-04-17T00:00:00.000,IH2,40870,1037324,1141073,197,41.6
2022-04-17T00:00:00.000,VT,53351,540688,791170,882,80.9
2022-04-17T00:00:00.000,IA,178434,2007851,2862261,559,61.8
2022-04-17T00:00:00.000,FL,1476308,13714627,21771108,139872,66.7
2022-04-17T00:00:00.000,NM,119289,1578794,2183165,9746,70.8
2022-04-17T00:00:00.000,NJ,574266,6427374,10055041,3227,75.4
2022-04-17T00:00:00.000,WI,334452,3864497,5931339,2583,65.4
2022-04-17T00:00:00.000,DC,36860,538104,914000,1190,73.6
2022-04-17T00:00:00.000,FM,13310,81127,29037,31,54.4
2022-04-17T00:00:00.000,KS,138065,1731301,2687156,4417,61.2
2022-04-17T00:00:00.000,PW,2349,36179,8543,100,84.1
2022-04-17T00:00:00.000,AZ,368912,4703375,6890752,30191,61.3
2022-04-17T00:00:00.000,IL,679845,7926319,13752145,30472,68.5
2022-04-17T00:00:00.000,MH,2822,49932,11467,2,34.5
2022-04-17T00:00:00.000,VI,2298,42479,97917,2,53.2
2022-04-17T00:00:00.000,HI,71010,1049456,1758729,297,78
2022-04-17T00:00:00.000,NH,84420,907144,1456131,169,69.2
2022-04-17T00:00:00.000,MA,403348,5741379,8521137,448,78.6
2022-04-17T00:00:00.000,ME,143523,1138932,1508289,3532,79.2
2022-04-17T00:00:00.000,SC,231118,2865024,4289681,2207,56.6
2022-04-17T00:00:00.000,AL,177565,2715192,3343026,542,51
2022-04-17T00:00:00.000,WA,486847,5339073,8445638,11975,72.4
2022-04-17T00:00:00.000,MI,465133,6179476,9071948,2188,60
2022-04-17T00:00:00.000,OK,153849,2365833,3340194,2173,57
2022-04-17T00:00:00.000,ND,39681,407044,623462,325,54.7
2022-04-17T00:00:00.000,LA,198813,2530356,3468498,3107,53.4
2022-04-17T00:00:00.000,SD,41292,543195,809613,140,61
2022-04-17T00:00:00.000,MD,365179,4310612,7222151,17680,75.4
2022-04-17T00:00:00.000,KY,236116,2656753,3578656,2743,57.2
2022-04-17T00:00:00.000,VA2,255689,3778981,3294896,315,0
2022-04-17T00:00:00.000,CT,249312,2850192,4428486,1258,78.9
2022-04-17T00:00:00.000,GU,13464,109112,223641,287,82.4
2022-04-17T00:00:00.000,BP2,14168,142619,157007,34,0
2022-04-17T00:00:00.000,MN,356315,3691910,6138950,4849,69
2022-04-17T00:00:00.000,MS,93047,1540046,2202033,3002,51.7
2022-04-17T00:00:00.000,PR,151802,2677854,4253608,276,82.8
2022-04-17T00:00:00.000,UT,184070,1799425,3190549,315,64.1
2022-04-17T00:00:00.000,DE,62048,687392,1036297,2248,68.8
2022-04-17T00:00:00.000,PA,777309,8682268,13113902,1452,68.1
2022-04-17T00:00:00.000,NC,516916,6156093,9889121,947,60.6
2022-04-17T00:00:00.000,AK,46568,437177,648883,1139,62
2022-04-17T00:00:00.000,DD2,325201,2451008,4596140,23352,0
2022-04-17T00:00:00.000,NE,95066,1139586,1931982,6551,63.4
2022-04-17T00:00:00.000,VA,504856,5776638,10033983,10023,72.9
2022-04-17T00:00:00.000,AS,571,24283,81558,1065,87.1
2022-04-17T00:00:00.000,NV,187317,1663643,3004595,528,60.6
2022-04-17T00:00:00.000,CA,2314628,27691708,44210362,15897,71.8
2022-04-17T00:00:00.000,MT,60896,660235,847089,2198,56.6
2022-04-17T00:00:00.000,RI,65455,835104,1292525,1753,82.1
2022-04-17T00:00:00.000,OH,624776,6719968,10303113,21275,58.2
2022-04-17T00:00:00.000,ID,87913,916938,1421975,3626,53.9
2022-04-17T00:00:00.000,IN,304951,3401983,5711142,31106,54.7
2022-04-17T00:00:00.000,WV,67173,1163079,1466739,1725,57.4
2022-04-17T00:00:00.000,AR,122805,1788655,2274755,4124,54.2
2022-04-17T00:00:00.000,MO,251183,3202222,5405358,2329,55.9
2022-04-17T00:00:00.000,WY,29040,326093,393085,661,51.4
2022-04-17T00:00:00.000,TN,264731,3770915,5759911,60951,54.3
2022-04-17T00:00:00.000,MP,1362,14938,92196,0,83.4
2022-04-17T00:00:00.000,CO,340899,4097095,6148041,10292,70
2022-04-17T00:00:00.000,TX,1561528,16767389,27603406,4836,61.2
2022-04-17T00:00:00.000,GA,340471,5731356,8634035,40301,54.5
2022-04-16T00:00:00.000,MS,93046,1539981,2202032,3002,51.7
2022-04-16T00:00:00.000,PR,151802,2677853,4253608,276,82.8
2022-04-16T00:00:00.000,NM,119280,1577032,2181025,9703,70.7
2022-04-16T00:00:00.000,MP,1362,14938,92196,0,83.4
2022-04-16T00:00:00.000,MO,251182,3202142,5405257,2329,55.9
2022-04-16T00:00:00.000,ND,39681,406944,623456,325,54.7
2022-04-16T00:00:00.000,IA,178434,2007848,2862261,559,61.8
2022-04-16T00:00:00.000,PW,2349,36179,8543,100,84.1
2022-04-16T00:00:00.000,WI,334450,3864279,5930967,2582,65.4
2022-04-16T00:00:00.000,AK,46567,437141,648864,1138,62
2022-04-16T00:00:00.000,LA,198795,2529219,3466829,3107,53.3
2022-04-16T00:00:00.000,GU,13461,109012,223453,286,82.4
2022-04-16T00:00:00.000,CA,2313558,27644687,44149108,15859,71.8
2022-04-16T00:00:00.000,IL,679705,7917338,13739065,30423,68.5
2022-04-16T00:00:00.000,VA,504751,5769110,10024087,10003,72.9
2022-04-16T00:00:00.000,VA2,255670,3775132,3291136,313,0
2022-04-16T00:00:00.000,MD,365136,4307117,7217179,17680,75.3
2022-04-16T00:00:00.000,TX,1561374,16758051,27585377,4828,61.2
2022-04-16T00:00:00.000,OR,275051,2855850,4522264,16680,69.4
2022-04-16T00:00:00.000,RI,65446,834153,1291340,1751,82.1
2022-04-16T00:00:00.000,PA,777163,8678470,13107981,1452,68.1
2022-04-16T00:00:00.000,IH2,40855,1036790,1140347,197,41.6
2022-04-16T00:00:00.000,ID,87882,915765,1420636,3624,53.9
2022-04-16T00:00:00.000,HI,71010,1049395,1758724,297,78
2022-04-16T00:00:00.000,OK,153849,2365711,3340015,2173,57
2022-04-16T00:00:00.000,AL,177565,2715141,3342951,540,50.9
2022-04-16T00:00:00.000,NJ,574190,6423051,10048276,3223,75.3
2022-04-16T00:00:00.000,DC,36846,537186,912558,1182,73.5
2022-04-16T00:00:00.000,AS,571,24283,81558,1065,87.1
2022-04-16T00:00:00.000,IN,304916,3399259,5706188,31070,54.7
2022-04-16T00:00:00.000,CT,249259,2846523,4423588,1258,78.9
2022-04-16T00:00:00.000,GA,340469,5731304,8634020,40301,54.5
2022-04-16T00:00:00.000,SD,41288,543067,809495,140,61
2022-04-16T00:00:00.000,NC,516867,6152137,9880964,947,60.6
2022-04-16T00:00:00.000,WV,67170,1163003,1466739,1725,57.4
2022-04-16T00:00:00.000,WA,486847,5339062,8445576,11975,72.4
2022-04-16T00:00:00.000,NE,95066,1139582,1931971,6551,63.4
2022-04-16T00:00:00.000,MN,356273,3686774,6130663,4790,69
2022-04-16T00:00:00.000,KY,236087,2654801,3575725,2731,57.2
2022-04-16T00:00:00.000,WY,29040,326049,393071,659,51.4
2022-04-16T00:00:00.000,NH,84420,907056,1455691,169,69.1
2022-04-16T00:00:00.000,BP2,14168,142619,157007,34,0
2022-04-16T00:00:00.000,NY,1430176,14037244,23373762,22235,76.6
2022-04-16T00:00:00.000,NV,187289,1661587,3001894,528,60.5
2022-04-16T00:00:00.000,MT,60895,660203,847068,2198,56.6
2022-04-16T00:00:00.000,UT,184070,1799364,3190544,315,64.1
2022-04-16T00:00:00.000,ME,143523,1138572,1508166,3532,79.2
2022-04-16T00:00:00.000,KS,138040,1729543,2684614,4395,61.1
2022-04-16T00:00:00.000,MH,2822,49931,11435,2,34.4
2022-04-16T00:00:00.000,AZ,368820,4697551,6882522,30103,61.3
2022-04-16T00:00:00.000,OH,624635,6712032,10293559,21265,58.2
2022-04-16T00:00:00.000,CO,340898,4096851,6147709,10292,70
2022-04-16T00:00:00.000,AR,122804,1788530,2274721,4124,54.2
2022-04-16T00:00:00.000,MI,465032,6172593,9062897,2188,60
2022-04-16T00:00:00.000,TN,264731,3770859,5759907,60951,54.3
2022-04-11T00:00:00.000,PW,2349,36179,8543,100,84.1
2022-04-16T00:00:00.000,VT,53342,539621,790194,882,80.9
2022-04-16T00:00:00.000,VI,2298,42479,97917,2,53.2
2022-04-16T00:00:00.000,SC,231116,2864964,4289590,2207,56.6
2022-04-16T00:00:00.000,DE,62047,687348,1036207,2248,68.8
2022-04-16T00:00:00.000,FL,1476304,13714503,21770931,139872,66.7
2022-04-16T00:00:00.000,MA,403338,5741048,8520880,448,78.6
2022-04-16T00:00:00.000,FM,13310,81127,29037,31,54.4
2022-04-16T00:00:00.000,DD2,325122,2449416,4594313,23347,0
2022-04-15T00:00:00.000,AK,46560,436637,648229,1135,62
2022-04-15T00:00:00.000,CT,249221,2842680,4418173,1257,78.8
2022-04-15T00:00:00.000,WI,334392,3858499,5923241,2574,65.4
2022-04-15T00:00:00.000,FM,13310,81127,29037,31,54.4
2022-04-15T00:00:00.000,NJ,573930,6416339,10039886,3223,75.3
2022-04-15T00:00:00.000,NM,119251,1574332,2178199,9667,70.7
2022-04-15T00:00:00.000,MI,464947,6164741,9053293,2187,60
2022-04-15T00:00:00.000,NC,516794,6145189,9871939,947,60.5
2022-04-15T00:00:00.000,GA,340469,5731259,8633976,40301,54.5
2022-04-15T00:00:00.000,LA,198761,2527553,3463960,3106,53.3
2022-04-15T00:00:00.000,VA2,255654,3770018,3287019,312,0
2022-04-15T00:00:00.000,MO,251125,3197623,5398030,2329,55.8
2022-04-15T00:00:00.000,IN,304866,3395667,5700614,31027,54.7
2022-04-15T00:00:00.000,AS,571,24283,81558,1065,87.1
2022-04-15T00:00:00.000,DD2,325008,2447466,4591519,23338,0
2022-04-15T00:00:00.000,OR,275008,2851302,4516093,16575,69.4
2022-04-15T00:00:00.000,ND,39681,406865,623456,325,54.7
2022-04-15T00:00:00.000,PA,776976,8674209,13101396,1452,68
2022-04-15T00:00:00.000,FL,1475974,13695938,21749839,139725,66.7
2022-04-15T00:00:00.000,PR,151802,2677850,4253597,276,82.8
2022-04-15T00:00:00.000,WA,486761,5331717,8435571,11951,72.3
2022-04-15T00:00:00.000,HI,71006,1047909,1756999,297,78
2022-04-15T00:00:00.000,MP,1362,14938,92196,0,83.4
2022-04-15T00:00:00.000,TX,1560990,16741715,27559239,4814,61.1
2022-04-15T00:00:00.000,CO,340846,4093001,6143226,10274,70
2022-04-15T00:00:00.000,NH,84419,906969,1455220,169,69.1
2022-04-15T00:00:00.000,KS,138009,1727507,2682357,4373,61.1
2022-04-15T00:00:00.000,TN,264642,3766258,5754291,60796,54.3
2022-04-15T00:00:00.000,PW,2349,36179,8543,100,84.1
2022-04-15T00:00:00.000,VT,53337,538739,789040,882,80.9
2022-04-15T00:00:00.000,OK,153771,2361557,3334582,2064,56.9
2022-04-15T00:00:00.000,CA,2310600,27573544,44047976,15816,71.7
2022-04-15T00:00:00.000,MN,356233,3681644,6122447,4774,69
2022-04-15T00:00:00.000,MH,2822,49929,11399,2,34.4
2022-04-15T00:00:00.000,ID,87862,914617,1419007,3619,53.8
2022-04-15T00:00:00.000,NY,1429934,14021058,23351771,22175,76.6
2022-04-15T00:00:00.000,UT,183875,1794068,3179613,315,64
2022-04-15T00:00:00.000,GU,13452,108869,223210,278,82.4
2022-04-15T00:00:00.000,MD,364995,4295889,7202537,17639,75.3
2022-04-15T00:00:00.000,MS,92992,1537335,2199405,2980,51.6
2022-04-15T00:00:00.000,MA,403284,5732966,8511947,448,78.6
2022-04-15T00:00:00.000,WV,67156,1161503,1464822,1724,57.4
2022-04-15T00:00:00.000,SD,41283,542963,809344,140,61
2022-04-15T00:00:00.000,WY,29028,325668,392632,655,51.3
2022-04-15T00:00:00.000,VA,504651,5761797,10014154,9984,72.9
2022-04-15T00:00:00.000,VI,2298,42475,97884,2,53.2
2022-04-15T00:00:00.000,DE,62046,687325,1036172,2248,68.8
2022-04-15T00:00:00.000,AL,177286,2710493,3334408,538,50.9
2022-04-15T00:00:00.000,NV,187265,1659796,2999310,528,60.5
2022-04-15T00:00:00.000,SC,231115,2864880,4289420,2207,56.6
2022-04-15T00:00:00.000,NE,95046,1138222,1930052,6539,63.4
2022-04-15T00:00:00.000,MT,60895,660067,847056,2198,56.6
2022-04-15T00:00:00.000,DC,36831,536063,910990,1180,73.5
2022-04-15T00:00:00.000,IL,679036,7902158,13717232,30342,68.4
2022-04-15T00:00:00.000,ME,143511,1135641,1505637,3529,79.1
2022-04-15T00:00:00.000,RI,65433,833135,1290113,1750,82.1
2022-04-15T00:00:00.000,AR,122804,1788401,2274684,4124,54.2
2022-04-15T00:00:00.000,OH,624491,6703377,10283902,21258,58.2
2022-04-15T00:00:00.000,AZ,368188,4687151,6861477,29714,61.2
2022-04-15T00:00:00.000,BP2,14168,142615,157007,34,0
2022-04-15T00:00:00.000,KY,236053,2652336,3572460,2714,57.2
2022-04-15T00:00:00.000,IA,178390,2005027,2859224,559,61.7
2022-04-14T00:00:00.000,PW,2349,36179,8543,100,84.1
2022-04-14T00:00:00.000,NV,187211,1658107,2996530,528,60.5
2022-04-14T00:00:00.000,NH,87872,935597,1485313,158,69.8
2022-04-14T00:00:00.000,TX,1560573,16725802,27532717,4793,61.1
2022-04-14T00:00:00.000,GA,340348,5724362,8626396,40224,54.5
2022-04-14T00:00:00.000,RI,65417,832132,1288756,1749,82.1
2022-04-14T00:00:00.000,CT,249188,2837778,4412072,1256,78.8
2022-04-14T00:00:00.000,DE,62033,686171,1034833,2221,68.7
2022-04-14T00:00:00.000,IH2,40826,1035191,1138428,192,41.6
2022-04-14T00:00:00.000,CO,340804,4088453,6135574,10260,70
2022-04-14T00:00:00.000,KS,137972,1725592,2679480,4316,61.1
2022-04-14T00:00:00.000,BP2,14168,142606,157001,34,0
2022-04-14T00:00:00.000,MP,1362,14938,92196,0,83.4
2022-04-14T00:00:00.000,AS,571,24281,81347,1025,87
2022-04-14T00:00:00.000,MI,464835,6156731,9043534,2186,59.9
2022-04-14T00:00:00.000,WA,486656,5324383,8425534,11920,72.3
2022-04-14T00:00:00.000,AK,46532,435508,647054,1132,61.9
2022-04-14T00:00:00.000,FL,1475601,13678090,21728126,139504,66.7
2022-04-14T00:00:00.000,ID,87836,913576,1417463,3615,53.8
2022-04-14T00:00:00.000,HI,71001,1046550,1755075,295,78
2022-04-14T00:00:00.000,WI,334354,3852523,5914992,2565,65.3
2022-04-14T00:00:00.000,KY,236009,2649772,3568955,2699,57.2
2022-04-14T00:00:00.000,IA,178358,2001755,2856565,559,61.7
2022-04-14T00:00:00.000,DC,36809,535025,909545,1162,73.5
2022-04-14T00:00:00.000,WY,29014,325292,392278,654,51.3
2022-04-14T00:00:00.000,AZ,368050,4680913,6852610,29540,61.2
2022-04-14T00:00:00.000,SD,41262,542292,808437,133,61
2022-04-14T00:00:00.000,PR,151802,2677846,4253591,276,82.8
2022-04-14T00:00:00.000,NE,95013,1136998,1928177,6517,63.4
2022-04-14T00:00:00.000,ND,39681,406721,623453,325,54.7
2022-04-14T00:00:00.000,NM,119223,1571969,2175424,9611,70.7
2022-04-14T00:00:00.000,MH,2819,49765,11090,2,34.3
2022-04-14T00:00:00.000,UT,183875,1793990,3179611,315,64
2022-04-14T00:00:00.000,MN,356182,3675239,6112977,4752,68.9
2022-04-14T00:00:00.000,AL,177239,2707724,3331310,531,50.9
2022-04-14T00:00:00.000,OR,274970,2846793,4509797,16507,69.4
2022-04-14T00:00:00.000,IN,304800,3392118,5695398,30977,54.7
2022-04-14T00:00:00.000,WV,67140,1160321,1463252,1724,57.4
2022-04-14T00:00:00.000,AR,122779,1784281,2270352,4095,54.2
2022-04-14T00:00:00.000,MA,403217,5724437,8502523,448,78.6
2022-04-14T00:00:00.000,MO,251077,3193971,5392775,2329,55.8
2022-04-14T00:00:00.000,SC,231113,2864771,4289342,2207,56.6
2022-04-14T00:00:00.000,MD,368870,4311799,7232960,17607,75.8
2022-04-14T00:00:00.000,GU,13451,108866,223201,277,82.3
2022-04-14T00:00:00.000,MS,92990,1537233,2199368,2980,51.6
2022-04-14T00:00:00.000,OH,624352,6694081,10274275,21242,58.2
2022-04-14T00:00:00.000,NJ,573809,6409775,10032175,3211,75.3
2022-04-14T00:00:00.000,VA2,255625,3765104,3283699,312,0
2022-04-14T00:00:00.000,TN,264535,3761747,5748694,60575,54.3
2022-04-14T00:00:00.000,FM,13306,80993,28659,29,54.1
2022-04-14T00:00:00.000,VI,2298,42448,97872,2,53.2
2022-04-14T00:00:00.000,NC,516728,6138709,9862670,947,60.5
2022-04-14T00:00:00.000,CA,2309166,27509153,43956737,15806,71.6
2022-04-14T00:00:00.000,NY,1429660,14004549,23330196,22119,76.5
2022-04-14T00:00:00.000,IL,679530,7901605,13735691,30413,68.5
2022-04-14T00:00:00.000,VT,53320,537527,788090,882,80.9
2022-04-14T00:00:00.000,MT,60859,658769,845296,2196,56.5
